bot_id x y ang enc0 enc1 enc2 enc3
6 1493.07 513.063 0.876679 -357 -426 411 331
6 1486.77 502.509 0.872527 -526 -662 699 483
6 1476.67 491.944 0.87895 -477 -557 621 414
6 1469.14 485.673 0.887253 -688 -658 939 567
6 1460.94 477.294 0.91032 -562 -544 774 466
6 1454.46 467.175 0.938027 -591 -606 824 512
6 1445.33 454.355 0.960657 -793 -862 1115 613
6 1434.27 442.345 0.983963 -651 -575 835 488
6 1427.46 428.349 1.01994 -938 -791 1091 719
6 1417.55 414.776 1.04127 -703 -628 800 594
6 1407.64 399.289 1.0718 -709 -664 745 588
6 1398.87 381.351 1.09135 -1173 -1067 1056 1074
6 1384.95 365.95 1.11218 -507 -436 394 472
6 1378.18 348.192 1.13956 -756 -677 619 704
6 1368.62 331.069 1.16365 -1257 -1140 1079 1216
6 1361.19 310.302 1.16639 -498 -443 440 466
6 1347.15 291.95 1.17945 -775 -649 694 779
6 1337.53 271.568 1.19383 -1270 -1185 1189 1256
6 1327.85 250.303 1.17807 -734 -643 704 752
6 1317.45 229.233 1.19153 -808 -679 686 768
6 1307.15 208.584 1.2111 -1055 -919 966 1011
6 1296.47 186.358 1.21733 -735 -675 699 719
6 1287.87 164.071 1.21669 -777 -671 698 771
6 1278.27 140.799 1.20084 -1021 -914 920 988
6 1271.64 116.247 1.2119 -742 -677 651 751
6 1259.24 95.145 1.20699 -765 -689 677 773
6 1255.01 73.4956 1.22377 -990 -888 886 964
6 1242.07 49.6963 1.22552 -692 -616 597 675
6 1235.27 25.2898 1.22992 -672 -612 596 664
6 1220.68 2.42686 1.23405 -855 -777 759 828
6 1215.85 -17.9757 1.23465 -630 -550 543 593
6 1207.71 -42.4945 1.22836 -582 -503 521 547
6 1201.27 -64.6125 1.22791 -694 -620 651 642
6 1195.39 -81.0156 1.2368 -433 -425 459 442
6 1182.18 -101.891 1.24097 -362 -379 395 392
6 1177.11 -123.524 1.25213 -355 -423 471 388
6 1158.64 -151.393 1.26008 -165 -443 500 185
6 1158.15 -166.077 1.26792 -62 -135 159 63
6 1152.38 -177.932 1.28013 -139 -293 302 190
6 1147.94 -190.357 1.29472 -45 -185 230 41
6 1143.82 -199.182 1.31204 -10 -93 98 -5
6 1135.36 -206.253 1.33847 -77 -216 211 35
6 1131.85 -213.216 1.3623 -263 -142 141 125
6 1128.68 -215.731 1.37887 -108 -60 63 29
6 1128.04 -219.934 1.37569 -177 -77 99 20
6 1125.28 -223.909 1.39842 -162 -57 81 -11
6 1124.26 -225.49 1.41865 -55 -3 19 -5
6 1121.29 -225.303 1.42395 -57 -16 29 -14
6 1120.4 -225.342 1.42588 -5 22 5 -16
6 1120.89 -225.231 1.4256 16 18 6 -7
6 1121.92 -224.758 1.41982 34 16 0 0
6 1120.65 -224.233 1.42189 41 6 -4 1
6 1121.15 -223.34 1.41851 21 10 -5 1
6 1125.14 -223.91 1.4221 20 8 -5 0
6 1121.84 -223.321 1.4165 3 4 -2 0
6 1125.19 -222.83 1.40486 -5 2 0 0
6 1123.58 -224.042 1.41497 11 -13 -9 9
6 1124.67 -223.718 1.41143 0 -66 -32 18
6 1124.51 -224.068 1.43369 -6 -66 -32 14
6 1124.74 -223.82 1.42804 -6 -67 -47 8
6 1126.24 -224.06 1.43835 5 -102 -86 17
6 1128.08 -223.843 1.44682 27 -95 -100 39
6 1125.11 -223.295 1.44559 82 -135 -185 77
6 1132.31 -223.27 1.45672 95 -122 -142 104
6 1133.38 -223.876 1.47194 121 -151 -184 120
6 1136.95 -223.943 1.45474 182 -204 -254 155
6 1142.42 -224.419 1.45865 160 -154 -201 173
6 1147 -223.379 1.4477 135 -189 -176 128
6 1151.23 -225.112 1.46208 232 -272 -269 249
6 1157.94 -227.988 1.4559 138 -174 -164 160
6 1164.17 -227.478 1.47144 174 -245 -207 127
6 1171.53 -227.485 1.47301 174 -242 -267 224
6 1178.1 -231.297 1.47175 167 -228 -177 119
6 1184.54 -228.729 1.48703 182 -268 -281 208
6 1191.8 -230.493 1.47524 166 -195 -172 126
6 1199.86 -231.361 1.47753 131 -189 -232 156
6 1203.85 -231.275 1.4788 230 -276 -260 187
6 1212.07 -232.046 1.48796 150 -187 -225 168
6 1217.16 -232.035 1.48603 178 -216 -234 176
6 1223.97 -230.844 1.49105 233 -283 -287 205
6 1232.52 -231.15 1.48283 194 -223 -219 185
6 1241.29 -229.971 1.47628 244 -327 -318 240
6 1247.15 -230.761 1.46855 254 -299 -305 227
6 1256.11 -231.701 1.48349 124 -158 -149 115
6 1264.51 -230.704 1.48282 223 -318 -358 227
6 1271.46 -231.755 1.47987 266 -324 -347 259
6 1281.76 -235.516 1.49013 198 -250 -231 187
6 1288.89 -235.247 1.49358 172 -242 -273 205
6 1297.11 -238.068 1.4912 274 -337 -341 266
6 1304.78 -239.181 1.4877 194 -257 -262 213
6 1314.39 -240.87 1.48083 225 -258 -264 211
6 1323.36 -242.693 1.47988 262 -357 -365 280
6 1332.38 -243.942 1.48547 223 -261 -274 218
6 1340.51 -248.019 1.48451 201 -267 -254 208
6 1349.35 -250.118 1.47587 280 -375 -368 294
6 1358.8 -251.314 1.482 211 -277 -277 212
6 1369.16 -252.074 1.46904 225 -286 -290 208
6 1378.2 -254.717 1.48551 286 -363 -384 294
6 1385.95 -258.749 1.48866 237 -300 -294 212
6 1398.28 -259.3 1.4856 253 -347 -382 287
6 1405.38 -261.219 1.48601 224 -291 -275 230
6 1413.52 -265.193 1.48785 236 -297 -307 234
6 1427.22 -266.027 1.50216 285 -398 -355 311
6 1435.06 -268.416 1.4924 219 -299 -319 244
6 1444.08 -270.242 1.48761 335 -398 -398 309
6 1455.47 -270.533 1.48709 236 -288 -285 221
6 1465.36 -271.686 1.49814 218 -320 -326 239
6 1477.67 -275.243 1.50065 359 -415 -440 303
6 1488.17 -281.442 1.49848 216 -284 -267 238
6 1498.09 -281.482 1.49826 233 -307 -309 236
6 1507.12 -281.631 1.49436 404 -489 -550 399
6 1529.51 -285.895 1.49087 150 -190 -175 156
6 1540.29 -287.435 1.49427 227 -296 -292 238
6 1551.49 -289.163 1.49895 396 -515 -522 403
6 1563.1 -292.024 1.49111 175 -206 -220 167
6 1570.86 -291.86 1.48837 370 -441 -430 331
6 1581.68 -291.339 1.49061 276 -413 -466 332
6 1592.92 -301.756 1.50895 148 -202 -213 147
6 1605.24 -303.36 1.50704 401 -449 -380 368
6 1615.09 -302.578 1.5252 387 -468 -413 358
6 1624.94 -305.13 1.53664 133 -233 -246 152
6 1635.85 -306.27 1.54127 245 -400 -526 310
6 1646.73 -311.294 1.54617 355 -439 -384 337
6 1659.53 -310.984 1.56473 159 -222 -194 178
6 1670.27 -312.673 1.56607 307 -448 -450 341
6 1681.32 -312.291 1.56061 378 -451 -464 371
6 1693.07 -314.446 1.55675 193 -242 -230 190
6 1704.01 -315.439 1.57101 345 -487 -508 369
6 1717.65 -321.054 1.56693 406 -511 -520 411
6 1727.28 -320.239 1.57502 348 -408 -421 323
6 1741.64 -320.724 1.57913 295 -394 -373 313
6 1755.84 -322.402 1.57971 442 -569 -568 417
6 1767.54 -322.156 1.57957 359 -410 -491 369
6 1782.32 -323.713 1.58046 353 -430 -459 324
6 1794.99 -324.796 1.59444 387 -543 -555 438
6 1807.53 -326.457 1.60102 357 -427 -416 337
6 1822.84 -329.344 1.60007 293 -414 -412 312
6 1837.46 -331.307 1.5976 428 -557 -527 432
6 1851.91 -334.127 1.60493 362 -426 -437 334
6 1864.88 -333.767 1.61369 273 -410 -404 320
6 1879.14 -336.957 1.6151 494 -698 -689 545
6 1894.11 -338.546 1.64145 462 -583 -498 429
6 1910.46 -340.967 1.64253 194 -270 -277 217
6 1924.65 -343.219 1.63656 421 -570 -661 439
6 1937.71 -343.204 1.62817 439 -540 -517 447
6 1952.39 -346.076 1.64095 314 -430 -378 322
6 1969.49 -346.865 1.63567 329 -402 -438 339
6 1984.89 -347.278 1.63979 476 -560 -534 440
6 1996.57 -348.787 1.62137 324 -425 -443 326
6 2010.7 -349.426 1.6267 328 -405 -434 333
6 2028.26 -349.2 1.63558 426 -583 -529 442
6 2047.04 -349.24 1.64386 294 -413 -434 329
6 2058.44 -351.088 1.64038 368 -423 -389 343
6 2076.41 -351.118 1.64265 431 -587 -585 430
6 2090.84 -352.429 1.65314 313 -410 -440 317
6 2108.98 -353.29 1.65304 337 -424 -403 334
6 2121.8 -351.925 1.66762 435 -574 -577 433
6 2138.49 -353.826 1.66173 338 -417 -441 327
6 2155.97 -350.563 1.672 340 -413 -441 329
6 2171.06 -352.741 1.67734 452 -552 -582 451
6 2189.31 -351.764 1.66257 341 -425 -414 327
6 2202.39 -354.508 1.64998 313 -417 -427 345
6 2220.26 -351.878 1.68093 431 -576 -560 438
6 2236.48 -354.217 1.67092 348 -410 -408 350
6 2250.89 -355.846 1.66992 456 -593 -559 449
6 2267.22 -357.476 1.67141 309 -423 -454 332
6 2282.08 -354.925 1.67752 327 -413 -399 329
6 2300.35 -357.855 1.68943 455 -576 -536 457
6 2319.25 -358.132 1.69029 319 -435 -439 330
6 2334.37 -358.418 1.69743 320 -419 -444 319
6 2348.07 -358.363 1.70601 466 -541 -554 431
6 2365.62 -358.026 1.7083 359 -434 -423 332
6 2380 -357.962 1.7124 406 -579 -623 453
6 2393.71 -358.565 1.72247 314 -397 -395 314
6 2415.31 -360.379 1.73342 359 -430 -394 337
6 2430.34 -357.293 1.74348 427 -563 -628 447
6 2446.28 -358.611 1.73607 332 -425 -436 325
6 2462.38 -356.487 1.72536 322 -409 -352 322
6 2478.34 -356.572 1.73737 373 -506 -480 401
6 2496.01 -357.032 1.75805 297 -375 -374 298
6 2511.42 -357.882 1.76583 291 -371 -366 289
6 2526.28 -360.222 1.74537 446 -575 -552 458
6 2542.53 -356.525 1.74537 153 -213 -200 160
6 2556.9 -355.748 1.7485 228 -308 -304 237
6 2570.69 -354.91 1.73705 313 -456 -438 371
6 2586.5 -351.637 1.72827 107 -150 -153 127
6 2598.64 -352.042 1.73156 160 -216 -220 175
6 2613.55 -352.364 1.74162 248 -303 -305 255
6 2625.83 -351.254 1.76587 91 -120 -101 85
6 2634.66 -350.939 1.7728 166 -170 -173 145
6 2648.37 -347.93 1.76166 110 -150 -166 120
6 2654.8 -346.826 1.76948 49 -51 -59 48
6 2662.04 -346.503 1.74259 73 -112 -89 99
6 2666.18 -342.43 1.74746 45 -45 -33 46
6 2669.95 -344.376 1.71887 -6 -8 -20 17
6 2678.18 -339.402 1.71593 -8 -4 -10 40
6 2677.39 -340.69 1.73473 29 11 -6 40
6 2680.3 -340.467 1.72309 13 8 1 0
6 2679.51 -339.311 1.72433 -17 -8 -52 -33
6 2680.94 -340.896 1.73598 -84 -47 -38 -78
6 2677.39 -340.69 1.74702 -50 -36 -40 -51
6 2680.23 -342.494 1.7562 -117 -82 -88 -116
6 2677.39 -340.69 1.78087 -123 -106 -104 -118
6 2678.24 -342.764 1.81993 -88 -87 -82 -86
6 2671.68 -340.73 1.86102 -86 -90 -92 -86
6 2677.64 -341.341 1.92101 -116 -115 -119 -115
6 2679.76 -342.602 1.94781 -83 -92 -83 -68
6 2679.77 -340.005 1.98605 -73 -82 -79 -68
6 2677.42 -341.495 2.00501 -85 -97 -100 -89
6 2681.82 -340.922 2.04447 -63 -62 -56 -61
6 2679.97 -339.051 2.05469 -58 -63 -57 -62
6 2679.33 -343.325 2.0615 -78 -76 -72 -75
6 2680.54 -343.118 2.09319 -50 -50 -59 -57
6 2674.54 -339.612 2.12023 -19 -32 -83 -79
6 2680.77 -340.077 2.14149 -6 -38 -161 -134
6 2675.91 -339.437 2.15406 38 -14 -129 -131
6 2672.88 -340.441 2.18201 64 0 -146 -176
6 2673.36 -336.706 2.22553 168 35 -250 -290
6 2669.58 -334.394 2.25813 196 53 -228 -263
6 2662.5 -328.534 2.29676 207 93 -265 -294
6 2659.28 -326.606 2.32078 413 208 -427 -484
6 2655.95 -320.523 2.37297 401 174 -351 -430
6 2650.56 -314.74 2.39067 682 321 -528 -626
6 2642.48 -308.955 2.44167 599 267 -435 -485
6 2632.64 -303.296 2.45839 711 319 -456 -549
6 2623.11 -295.127 2.4814 1062 451 -657 -798
6 2614.7 -287.153 2.53353 790 373 -525 -576
6 2598.86 -277.359 2.5432 783 449 -584 -653
6 2587.58 -269.12 2.56461 1103 640 -778 -902
6 2576.24 -263.069 2.59358 841 505 -610 -670
6 2559.43 -250.28 2.63664 1097 776 -908 -984
6 2539.2 -241.151 2.66713 810 621 -669 -756
6 2528.77 -229.837 2.66319 801 647 -686 -767
6 2504.8 -221.169 2.68595 1033 947 -962 -1088
6 2487.97 -211.14 2.6971 799 736 -740 -859
6 2467.78 -201.743 2.71467 827 768 -801 -853
6 2447.03 -188.907 2.71347 1546 1280 -1296 -1417
6 2424.02 -178.759 2.72491 625 512 -521 -551
6 2401.5 -169.172 2.73829 887 784 -808 -875
6 2379.82 -157.143 2.72838 1419 1324 -1314 -1461
6 2352.65 -144.955 2.75559 561 523 -522 -590
6 2327.91 -134.906 2.76984 1213 1036 -1054 -1185
6 2308.2 -125.837 2.76802 1142 1047 -1054 -1153
6 2280.32 -110.525 2.77585 546 505 -508 -554
6 2253.75 -100.683 2.76705 1168 1027 -1045 -1154
6 2229.03 -88.5992 2.78754 1172 1069 -1074 -1192
6 2197.74 -79.4548 2.78437 588 504 -512 -555
6 2172.18 -69.3419 2.78215 1164 1038 -1051 -1158
6 2151.42 -56.5627 2.78106 1227 1071 -1083 -1160
6 2121.8 -48.7608 2.784 575 508 -520 -562
6 2094.13 -39.1876 2.79419 1155 1031 -1018 -1164
6 2067.54 -30.8384 2.79946 1177 1094 -1092 -1186
6 2040.71 -22.5173 2.80205 572 511 -518 -588
6 2011.36 -10.6684 2.80761 1154 1047 -1042 -1151
6 1988.92 -1.72829 2.80529 1179 1053 -1073 -1182
6 1956.52 7.83167 2.81349 864 798 -808 -870
6 1932.09 18.0219 2.81764 876 753 -764 -856
6 1904.21 25.0785 2.81813 1181 1057 -1050 -1172
6 1878.17 35.7117 2.8136 874 775 -794 -877
6 1846.22 41.3879 2.83144 903 800 -804 -879
6 1823.29 50.1063 2.83497 1184 1051 -1038 -1176
6 1792.67 57.0955 2.84297 847 787 -787 -855
6 1764.18 68.2553 2.83954 875 804 -809 -877
6 1738.36 78.0581 2.84813 1193 1051 -1051 -1184
6 1712.4 81.975 2.84927 860 777 -779 -853
6 1684.64 88.6105 2.85468 868 795 -799 -900
6 1653.83 101.881 2.86322 1181 1053 -1054 -1173
6 1627.58 107.549 2.86483 855 764 -770 -845
6 1602.7 116.542 2.87151 816 757 -756 -825
6 1578.98 124.907 2.87386 1144 1011 -1019 -1128
6 1547.64 133.603 2.88422 843 700 -735 -823
6 1519.29 135.432 2.88315 799 682 -694 -783
6 1490.51 144.881 2.8899 1005 911 -919 -1016
6 1462.1 154.218 2.88711 748 657 -658 -753
6 1439.74 157.938 2.88997 713 646 -615 -697
6 1414.63 165.164 2.9025 898 802 -825 -887
6 1388.05 171.612 2.89752 667 546 -593 -614
6 1363.52 177.752 2.92185 846 622 -752 -785
6 1339.29 181.564 2.9019 633 421 -523 -552
6 1320.65 189.389 2.91353 621 417 -527 -530
6 1300.13 194.871 2.91606 804 500 -680 -639
6 1279.22 201.021 2.93026 580 331 -487 -422
6 1259.45 204.514 2.9051 577 353 -464 -402
6 1244.08 208.569 2.91487 756 427 -583 -486
6 1223.08 219.201 2.88818 569 301 -415 -265
6 1207.53 221.627 2.88903 553 354 -379 -220
6 1195.41 228.218 2.84941 730 468 -441 -317
6 1180.33 232.869 2.81033 556 349 -317 -161
6 1163 240.611 2.7823 732 500 -422 -249
6 1149.29 243.154 2.74624 544 371 -313 -181
6 1140.8 251.173 2.67351 560 354 -338 -170
6 1130.13 257.091 2.62821 735 489 -455 -228
6 1119.54 262.567 2.57441 547 362 -340 -185
6 1111.12 266.563 2.53179 556 350 -280 -180
6 1100.93 274.653 2.46975 703 454 -402 -251
6 1096.29 280.861 2.43571 552 328 -318 -195
6 1084.88 290.397 2.38712 527 338 -342 -202
6 1078.87 297.783 2.34707 731 450 -417 -250
6 1070.04 305.645 2.30605 542 340 -321 -187
6 1063.28 315.124 2.28811 551 339 -340 -194
6 1055.96 324.082 2.24906 975 586 -598 -300
6 1047.59 337.565 2.19383 385 236 -198 -114
6 1042.99 349.485 2.14776 728 489 -434 -241
6 1038.05 359.215 2.11025 777 508 -432 -238
6 1033.04 368.13 2.06544 392 242 -204 -98
6 1030.69 378.549 2.03211 787 515 -371 -212
6 1026.53 389.088 1.98095 760 488 -434 -202
6 1020.66 400.943 1.91183 370 248 -244 -102
6 1019 413.085 1.86322 818 508 -355 -213
6 1016.32 425.144 1.80028 726 495 -323 -216
6 1015.1 436.926 1.74728 365 248 -176 -102
6 1013.34 450.481 1.69275 771 477 -366 -196
6 1012.98 459.39 1.65361 717 510 -371 -213
6 1014.11 468.821 1.597 546 356 -290 -152
6 1012.98 478.526 1.54289 557 365 -336 -149
6 1013.59 490.896 1.48193 771 491 -365 -202
6 1016.9 500.227 1.43555 549 376 -222 -133
6 1019.63 511.368 1.37973 568 383 -274 -124
6 1023.18 524.133 1.31405 808 519 -338 -148
6 1030.33 533.575 1.26266 589 394 -247 -100
6 1025.48 544.245 1.20732 594 392 -240 -124
6 1035.29 552.311 1.15177 835 528 -362 -150
6 1042.63 562.064 1.07699 581 406 -266 -111
6 1047.55 571.916 1.00873 614 404 -248 -120
6 1053.7 581.338 0.949277 795 536 -379 -139
6 1061.5 590.056 0.88288 569 391 -301 -124
6 1069.51 598.913 0.803323 584 406 -212 -108
6 1076.66 603.671 0.739371 784 538 -299 -166
6 1079.9 614.388 0.663915 573 377 -231 -107
6 1090.07 618.774 0.622608 576 388 -244 -118
6 1103.37 621.032 0.553973 788 527 -320 -156
6 1107.09 629.139 0.482024 569 386 -233 -113
6 1118.33 633.768 0.441781 586 385 -271 -121
6 1128.67 639.64 0.370449 813 526 -346 -155
6 1141.18 637.065 0.323393 608 391 -262 -110
6 1153.11 641.813 0.245752 586 384 -267 -119
6 1164.06 643.512 0.201625 819 532 -351 -141
6 1176.96 645.515 0.140121 618 424 -275 -140
6 1179.68 645.539 0.0629166 642 454 -306 -171
6 1196.64 644.785 0.00995023 911 622 -363 -263
6 1207.73 644.917 -0.0453956 624 484 -291 -226
6 1218.41 644.57 -0.120273 631 497 -303 -254
6 1241.33 639.652 -0.224865 884 690 -458 -394
6 1255.17 639.844 -0.285634 701 537 -354 -333
6 1274.34 636.443 -0.314476 892 716 -528 -463
6 1287.04 634.472 -0.359438 653 545 -400 -355
6 1300.1 630.454 -0.395956 686 526 -374 -357
6 1315.33 626.33 -0.43824 896 719 -600 -508
6 1327.94 621.483 -0.461409 715 546 -460 -399
6 1339.99 614.69 -0.517022 944 734 -594 -562
6 1360.91 610.175 -0.541902 743 570 -499 -439
6 1374.1 602.992 -0.56122 790 589 -529 -468
6 1388.25 597.227 -0.602188 1022 771 -655 -622
6 1404.96 588.721 -0.628192 746 605 -542 -475
6 1415.76 581.326 -0.664291 778 610 -550 -495
6 1435.69 572.683 -0.684988 1283 1048 -843 -874
6 1449.94 566.522 -0.724497 520 398 -351 -342
6 1468.48 552.046 -0.753909 758 614 -568 -519
6 1485.73 542.349 -0.770603 1287 1047 -891 -870
6 1498.74 530.238 -0.803947 526 401 -372 -331
6 1509.89 519.306 -0.843531 1078 848 -808 -676
6 1526.71 508.632 -0.867288 1009 871 -760 -676
6 1542.57 497.977 -0.896188 549 424 -343 -332
6 1558.75 488.21 -0.923639 1148 831 -716 -677
6 1571.65 475.988 -0.959815 942 847 -708 -682
6 1585.89 463.787 -1.00252 662 624 -518 -504
6 1601.87 449.126 -1.02449 700 636 -542 -520
6 1618.04 434.511 -1.05529 991 831 -658 -703
6 1630.22 421.992 -1.08679 666 623 -490 -517
6 1638.45 409.589 -1.11383 737 629 -489 -530
6 1654.95 396.969 -1.13843 1015 833 -688 -697
6 1668.21 376.77 -1.17846 719 622 -553 -512
6 1675.6 363.004 -1.18286 788 633 -556 -522
6 1683.87 349.27 -1.23184 1071 860 -748 -682
6 1693.68 329.2 -1.24948 799 623 -527 -510
6 1707.54 316.107 -1.28206 775 639 -574 -512
6 1717.6 295.185 -1.31156 1089 861 -739 -691
6 1726.95 280.5 -1.34571 757 626 -512 -504
6 1731.84 262.8 -1.39102 748 639 -563 -518
6 1737.77 246.308 -1.41747 1046 842 -728 -715
6 1745.73 226.804 -1.4443 684 606 -539 -535
6 1755.06 209.185 -1.48949 699 590 -594 -558
6 1757.49 187.694 -1.51552 894 742 -807 -771
6 1764.12 170.163 -1.51979 633 539 -672 -602
6 1770.99 152.963 -1.53069 691 521 -658 -622
6 1773.54 132.774 -1.5169 912 668 -802 -816
6 1780.16 116.546 -1.52027 626 510 -701 -624
6 1780.78 95.5448 -1.52701 699 504 -676 -626
6 1786.86 72.6751 -1.50382 907 684 -865 -809
6 1788.71 57.3992 -1.50931 733 519 -701 -610
6 1789.93 34.9128 -1.48702 700 525 -666 -609
6 1794.45 13.3772 -1.48677 972 705 -813 -771
6 1797.38 -4.1252 -1.4844 697 525 -659 -583
6 1797.78 -24.8139 -1.48775 888 720 -888 -805
6 1800.14 -45.9139 -1.4889 687 503 -648 -604
6 1801.07 -62.4229 -1.48539 662 494 -672 -628
6 1805.16 -84.6668 -1.47802 844 651 -916 -859
6 1807.02 -105.451 -1.45158 658 490 -672 -651
6 1807.9 -127.784 -1.44564 885 610 -912 -859
6 1811.29 -147.718 -1.4337 612 471 -721 -646
6 1811.08 -166.499 -1.3958 662 469 -715 -636
6 1813.85 -190.576 -1.39115 873 609 -917 -861
6 1815.01 -214.225 -1.37793 662 477 -707 -621
6 1817.68 -232.019 -1.34003 669 472 -708 -642
6 1818.91 -253.43 -1.31747 1148 802 -1143 -1043
6 1821.61 -276.525 -1.29679 447 308 -464 -416
6 1822.61 -299.195 -1.29731 664 476 -690 -628
6 1822.93 -321.554 -1.26221 1145 797 -1160 -1068
6 1824.95 -338.895 -1.25956 456 332 -443 -399
6 1826.4 -360.702 -1.24164 906 628 -938 -835
6 1833.85 -384.885 -1.22175 843 641 -923 -825
6 1837.71 -408.5 -1.22283 436 319 -461 -425
6 1841.61 -429.162 -1.19837 869 620 -914 -867
6 1845.12 -449.969 -1.17853 891 635 -941 -849
6 1849.31 -471.893 -1.17649 437 306 -457 -417
6 1854.66 -495.443 -1.14912 892 632 -937 -832
6 1857.1 -516.431 -1.12699 922 639 -945 -836
6 1864.92 -540.404 -1.09976 682 468 -693 -619
6 1872.09 -559.867 -1.09922 658 455 -691 -598
6 1876.2 -584.115 -1.07516 916 652 -940 -871
6 1880.68 -607.923 -1.07066 658 457 -690 -618
6 1888.52 -626.037 -1.04679 654 460 -706 -652
6 1895.36 -649.45 -1.02099 896 629 -946 -865
6 1903.71 -675.909 -1.01851 643 447 -704 -638
6 1908.84 -693.863 -0.984544 656 467 -719 -646
6 1918.57 -716.331 -0.965302 864 607 -954 -848
6 1928.65 -738.889 -0.952062 641 460 -729 -645
6 1935.81 -758.42 -0.921426 883 614 -952 -873
6 1947.26 -783.116 -0.896664 623 471 -670 -643
6 1953.4 -805.015 -0.876608 602 467 -657 -662
6 1963.68 -824.203 -0.876329 791 605 -846 -816
6 1976.87 -846.568 -0.839669 590 440 -607 -596
6 1983.6 -865.006 -0.812906 565 436 -581 -562
6 1994.14 -883.081 -0.802844 698 533 -715 -717
6 2007.99 -905.728 -0.7913 506 371 -525 -506
6 2015.75 -920.835 -0.766369 486 351 -480 -503
6 2025.43 -941.718 -0.739387 575 438 -659 -626
6 2036.56 -958.571 -0.713071 391 289 -469 -440
6 2053.96 -990.129 -0.652929 314 218 -413 -398
6 2069.77 -1012.84 -0.569195 287 173 -386 -396
6 2081.08 -1025.32 -0.523655 287 143 -588 -501
6 2086.6 -1036.28 -0.472049 229 111 -404 -385
6 2095.95 -1046.46 -0.409034 188 133 -393 -417
6 2099.74 -1056.68 -0.34374 257 138 -734 -696
6 2111.53 -1062.56 -0.299078 112 73 -291 -246
6 2116.32 -1071.09 -0.25328 191 92 -433 -410
6 2124.64 -1076.99 -0.17542 293 196 -719 -684
6 2133.15 -1082.25 -0.147168 112 87 -270 -296
6 2141.24 -1086.17 -0.0876871 258 231 -548 -522
6 2152.53 -1089.42 -0.0508775 131 113 -273 -265
6 2170.56 -1098.59 0.060725 273 196 -564 -584
6 2181.93 -1101.1 0.0897 273 207 -549 -577
6 2194.07 -1102.83 0.174509 130 83 -272 -281
6 2207.73 -1103.1 0.198256 257 181 -551 -582
6 2215.17 -1104.5 0.232436 258 194 -564 -587
6 2224.32 -1104.19 0.276802 124 79 -275 -276
6 2235.84 -1103.59 0.325994 249 190 -558 -562
6 2246.99 -1099.85 0.391151 275 182 -573 -607
6 2256.63 -1099.8 0.431663 126 97 -289 -293
6 2263.84 -1096.33 0.495081 281 263 -611 -604
6 2275.35 -1095 0.526323 330 290 -623 -684
6 2287.98 -1092.57 0.565788 269 206 -473 -493
6 2299.81 -1090.2 0.637177 277 223 -490 -527
6 2311.64 -1084.01 0.678138 420 345 -702 -710
6 2319.58 -1081.57 0.707814 310 216 -515 -562
6 2330.93 -1080.24 0.750629 321 254 -515 -553
6 2350.21 -1067.51 0.802122 419 335 -729 -731
6 2353.46 -1062.32 0.872643 318 230 -526 -528
6 2366.41 -1054.41 0.893515 316 236 -539 -552
6 2378.59 -1044.92 0.94211 409 310 -710 -706
6 2389.57 -1036.67 0.992242 290 232 -520 -518
6 2401.05 -1025.18 1.05086 413 333 -731 -721
6 2409.26 -1016.53 1.0842 305 234 -541 -545
6 2416.42 -1006.95 1.14933 311 247 -522 -559
6 2427.18 -994.22 1.20164 434 335 -692 -694
6 2437.47 -983.216 1.23681 346 272 -504 -538
6 2446.96 -972.845 1.30241 370 319 -495 -520
6 2450.01 -959.512 1.33434 520 438 -653 -664
6 2456.77 -946.053 1.3499 373 333 -462 -506
6 2462.57 -933.093 1.37945 410 370 -474 -497
6 2470.32 -917.166 1.40943 565 435 -658 -684
6 2471.29 -903.829 1.39995 400 353 -487 -514
6 2475.37 -889.707 1.44213 412 360 -488 -510
6 2480.89 -875.712 1.46512 575 479 -650 -698
6 2482.89 -857.471 1.48337 444 385 -479 -505
6 2489.38 -844.637 1.51396 643 555 -634 -679
6 2489.65 -827.487 1.5285 469 406 -441 -491
6 2490.01 -811.659 1.53573 480 441 -441 -475
6 2499 -796.584 1.53511 642 578 -593 -634
6 2497.85 -779.071 1.53986 482 449 -424 -464
6 2496.96 -762.013 1.54416 501 443 -426 -457
6 2496.49 -745.284 1.53161 647 570 -578 -656
6 2497.29 -730.978 1.53805 479 421 -442 -461
6 2499.42 -714.139 1.54514 628 562 -593 -661
6 2501.76 -698.791 1.54091 636 559 -583 -663
6 2502.2 -679.553 1.54264 296 267 -292 -327
6 2501.22 -663.201 1.55472 610 550 -609 -674
6 2500.27 -650.027 1.5622 622 559 -612 -686
6 2504.4 -633.627 1.57504 302 258 -298 -325
6 2500.75 -614.49 1.58305 608 558 -615 -670
6 2504.19 -600.464 1.58682 636 562 -631 -659
6 2503.27 -584.068 1.5979 304 268 -293 -315
6 2504.95 -567.733 1.59434 637 548 -599 -629
6 2501.78 -550.146 1.60079 667 593 -648 -693
6 2504.22 -535.255 1.6098 553 468 -502 -544
6 2503.33 -519.138 1.62441 562 461 -491 -557
6 2499.95 -502.989 1.64563 810 673 -728 -822
6 2498.7 -482.491 1.64628 628 557 -593 -646
6 2495.74 -465.468 1.65782 688 586 -619 -706
6 2495.69 -449.398 1.65425 1021 839 -893 -1059
6 2493.55 -429.626 1.67151 812 642 -696 -786
6 2491.05 -409.198 1.67686 873 709 -772 -800
