avg_pos.x() avg_pos.y() avg_ang _currentEstimate.pos.x() _currentEstimate.pos.y() _currentEstimate.angle enc[0] enc[1] enc[2] enc[3] enc_reading_sum[0] enc_reading_sum[1] enc_reading_sum[2] enc_reading_sum[3]
0.644272 1.59513 -1.8736 0.437171 1.48663 -1.70828 471 -479 -671 363 3621 -2825 -4991 1669
0.625414 1.59649 -1.87442 0.4193 1.48872 -1.70995 446 -451 -641 337 3419 -2924 -4827 1868
0.608327 1.59712 -1.87561 0.403176 1.49017 -1.71202 584 -641 -793 516 3256 -3055 -4520 2138
0.589216 1.60391 -1.90467 0.384255 1.50451 -1.7436 414 -527 -533 384 3095 -3139 -4265 2270
0.573234 1.6083 -1.9257 0.355366 1.50825 -1.75618 602 -724 -600 628 3174 -3450 -4164 2651
0.554436 1.6096 -1.94238 0.347115 1.51855 -1.78227 407 -531 -438 512 2924 -3353 -3676 2740
0.537951 1.61486 -1.9519 0.33133 1.52645 -1.79299 390 -593 -469 437 2843 -3467 -3474 2814
0.521056 1.62136 -1.98882 0.296395 1.5349 -1.8186 573 -852 -667 679 2970 -3868 -3500 3156
0.504251 1.62344 -1.99627 0.29029 1.54292 -1.83462 400 -474 -502 479 2786 -3701 -3209 3119
0.488935 1.63649 -2.03027 0.272106 1.56321 -1.86843 392 -508 -534 439 2764 -3682 -3210 3174
0.471003 1.64066 -2.05402 0.252393 1.57251 -1.8921 528 -712 -748 572 2690 -3670 -3358 3118
0.456073 1.65129 -2.05393 0.237674 1.58319 -1.89216 406 -491 -584 395 2689 -3630 -3504 3001
0.4375 1.65945 -2.06636 0.218835 1.59423 -1.90501 414 -482 -608 352 2713 -3519 -3643 2916
0.421947 1.67153 -2.07366 0.208859 1.60967 -1.91677 577 -616 -814 411 2717 -3283 -3790 2648
0.411435 1.67845 -2.07219 0.200065 1.61676 -1.9165 417 -453 -615 275 2734 -3262 -3903 2444
0.392923 1.69094 -2.04893 0.184915 1.62494 -1.89462 448 -443 -615 257 2790 -3197 -3984 2262
0.378101 1.69787 -2.04961 0.175407 1.6337 -1.89927 635 -572 -767 271 2897 -3057 -4003 1961
0.36295 1.70524 -2.01057 0.167261 1.63477 -1.8635 427 -435 -572 183 2918 -3001 -3991 1749
0.347547 1.71241 -1.9949 0.158059 1.6408 -1.85167 416 -418 -558 160 2920 -2937 -3941 1557
0.331249 1.71753 -1.95037 0.149759 1.63955 -1.81069 635 -539 -771 191 2978 -2860 -3898 1337
0.316778 1.72095 -1.92552 0.137703 1.63867 -1.78617 542 -395 -643 154 3103 -2802 -3926 1216
0.303867 1.72918 -1.89007 0.118912 1.63613 -1.74367 688 -537 -892 205 3343 -2896 -4203 1164
0.284411 1.73452 -1.84388 0.111258 1.63714 -1.70341 550 -387 -689 149 3258 -2711 -4125 1042
0.270724 1.73692 -1.80948 0.0968326 1.63109 -1.66553 609 -399 -719 165 3440 -2675 -4272 1024
0.254517 1.74183 -1.75876 0.0710663 1.61701 -1.60186 795 -570 -947 267 3819 -2827 -4661 1131
0.239184 1.7398 -1.72115 0.0658702 1.61209 -1.56892 449 -423 -676 218 3633 -2711 -4566 1158
0.223631 1.7442 -1.7064 0.0513109 1.61325 -1.55336 464 -409 -686 239 3555 -2725 -4609 1243
0.208995 1.74581 -1.66879 0.0389071 1.60617 -1.51318 670 -573 -882 401 3537 -2761 -4599 1439
0.194598 1.751 -1.61875 0.0295429 1.60106 -1.46107 490 -474 -668 307 3477 -2848 -4578 1597
0.177674 1.74996 -1.61739 0.0121758 1.5992 -1.45909 438 -465 -706 332 3306 -2914 -4565 1764
0.163562 1.75613 -1.61065 -0.00345908 1.60191 -1.44991 642 -631 -955 545 3153 -2975 -4573 2042
0.148834 1.75307 -1.59921 -0.0200946 1.59348 -1.43489 468 -502 -654 426 3172 -3054 -4551 2250
0.132505 1.75682 -1.59178 -0.0455473 1.58609 -1.41735 550 -664 -778 607 3258 -3309 -4643 2618
0.116292 1.75995 -1.61913 -0.0601924 1.59975 -1.45059 435 -563 -580 481 3023 -3299 -4341 2698
0.10194 1.76069 -1.6161 -0.0761268 1.59807 -1.44558 411 -581 -596 508 2944 -3406 -4269 2899
0.0819844 1.76468 -1.63691 -0.111653 1.59509 -1.45489 547 -809 -804 692 3053 -3750 -4367 3259
0.0667993 1.769 -1.67908 -0.124515 1.6152 -1.5055 448 -581 -574 501 2859 -3700 -3986 3215
0.0509101 1.77444 -1.69672 -0.1442 1.62317 -1.52215 398 -597 -594 540 2789 -3795 -3926 3329
0.0324644 1.77945 -1.71892 -0.171003 1.62882 -1.53991 557 -860 -808 726 2796 -3991 -3956 3448
0.0167453 1.78795 -1.74907 -0.192885 1.64233 -1.56858 446 -575 -621 534 2807 -4003 -3997 3501
-0.00227722 1.79071 -1.74915 -0.212652 1.6446 -1.56803 471 -574 -614 487 2867 -3996 -4015 3480
-0.0189313 1.79979 -1.79279 -0.235586 1.66293 -1.61159 651 -747 -856 605 2971 -3934 -4067 3393
-0.0393876 1.80492 -1.80462 -0.259029 1.66978 -1.62227 532 -548 -690 425 3055 -3901 -4183 3317
-0.0556702 1.81451 -1.80755 -0.286497 1.67342 -1.61625 736 -711 -894 497 3393 -4015 -4483 3274
-0.0711973 1.8191 -1.81218 -0.288602 1.68759 -1.63252 541 -501 -671 316 3377 -3656 -4346 2864
-0.0906668 1.82503 -1.80642 -0.306672 1.69266 -1.62728 600 -505 -747 282 3531 -3586 -4472 2612
-0.108062 1.8299 -1.78517 -0.321731 1.69263 -1.60559 637 -482 -803 259 3697 -3494 -4661 2384
-0.126581 1.83507 -1.74614 -0.334731 1.68957 -1.56656 873 -625 -1077 284 3919 -3372 -4882 2063
-0.143864 1.84199 -1.72097 -0.347295 1.69203 -1.54226 669 -451 -879 127 4056 -3275 -5071 1765
-0.158645 1.84475 -1.68472 -0.35412 1.68941 -1.50817 825 -668 -966 208 4145 -3232 -5143 1476
-0.176237 1.84639 -1.61123 -0.357078 1.67962 -1.43728 480 -480 -701 162 4084 -3211 -5173 1322
-0.19152 1.84981 -1.57009 -0.3625 1.67859 -1.39899 522 -459 -780 147 4006 -3165 -5206 1187
-0.211045 1.85151 -1.52416 -0.377851 1.66838 -1.349 721 -656 -917 209 4090 -3339 -5320 1137
-0.223792 1.85195 -1.47254 -0.370244 1.67347 -1.30929 565 -492 -671 187 3782 -3206 -4914 1040
-0.238196 1.85278 -1.41061 -0.372099 1.66727 -1.24883 553 -482 -759 215 3666 -3237 -4794 1128
-0.254262 1.85371 -1.33994 -0.372027 1.66357 -1.1818 545 -621 -879 334 3386 -3190 -4707 1254
-0.269806 1.85205 -1.30563 -0.381378 1.65729 -1.14692 466 -520 -561 321 3372 -3230 -4567 1413
-0.284509 1.84963 -1.25587 -0.386863 1.64837 -1.09622 421 -549 -633 380 3271 -3320 -4420 1646
-0.298583 1.85025 -1.22201 -0.393513 1.64682 -1.06327 404 -696 -820 510 2954 -3360 -4323 1947
-0.316165 1.84696 -1.20243 -0.406321 1.64345 -1.04504 328 -529 -517 434 2717 -3397 -4169 2194
-0.331478 1.84474 -1.17083 -0.414635 1.63977 -1.01442 304 -597 -551 479 2468 -3512 -3961 2458
-0.347826 1.84113 -1.18272 -0.434278 1.63512 -1.02474 330 -787 -727 660 2253 -3678 -3809 2784
-0.364099 1.84392 -1.18145 -0.450214 1.63798 -1.02361 250 -588 -490 529 2037 -3746 -3738 2992
-0.381211 1.83891 -1.16659 -0.463739 1.63301 -1.00973 269 -601 -457 578 1885 -3798 -3562 3190
-0.399196 1.83634 -1.18333 -0.485919 1.63003 -1.02508 307 -861 -583 789 1788 -3963 -3325 3469
-0.417951 1.83586 -1.20105 -0.509145 1.62925 -1.04136 240 -662 -415 606 1700 -4096 -3223 3641
-0.435081 1.83527 -1.21153 -0.533294 1.61891 -1.04352 338 -882 -527 843 1734 -4381 -3199 4005
-0.453166 1.83567 -1.23129 -0.551235 1.63051 -1.0705 212 -669 -395 656 1616 -4263 -2867 4001
-0.471252 1.83679 -1.24686 -0.573941 1.63029 -1.08379 229 -730 -404 675 1595 -4405 -2781 4147
-0.490428 1.84025 -1.27127 -0.605131 1.62305 -1.09758 321 -972 -526 927 1647 -4776 -2850 4496
-0.512311 1.84071 -1.30402 -0.629564 1.63527 -1.13675 233 -720 -399 679 1573 -4635 -2666 4386
-0.532486 1.84014 -1.34384 -0.6598 1.63636 -1.17393 237 -772 -419 704 1570 -4745 -2670 4484
-0.554959 1.84721 -1.36162 -0.690289 1.63894 -1.18599 357 -1093 -598 996 1589 -4956 -2741 4637
-0.575093 1.84701 -1.38704 -0.71836 1.63834 -1.20806 278 -741 -465 714 1655 -5028 -2811 4695
-0.596646 1.8502 -1.41681 -0.747987 1.64324 -1.23552 276 -761 -492 692 1702 -5059 -2899 4712
-0.617613 1.85928 -1.43161 -0.777606 1.64715 -1.24373 425 -1129 -738 976 1806 -5216 -3111 4761
-0.639864 1.86239 -1.4695 -0.81283 1.65028 -1.27597 321 -786 -615 757 1894 -5282 -3327 4839
-0.663031 1.86966 -1.48521 -0.843755 1.65502 -1.2868 370 -822 -643 684 2027 -5332 -3551 4819
-0.683351 1.8765 -1.51446 -0.874839 1.66213 -1.31121 516 -1078 -909 925 2186 -5317 -3862 4748
-0.705054 1.88074 -1.53679 -0.905531 1.66615 -1.32914 412 -793 -677 665 2320 -5369 -4074 4699
-0.729888 1.88712 -1.54307 -0.946077 1.6586 -1.32063 560 -1121 -900 812 2604 -5729 -4482 4819
-0.753456 1.89377 -1.54611 -0.960228 1.67653 -1.33404 413 -756 -714 563 2592 -5356 -4458 4406
-0.776346 1.90044 -1.5427 -0.982889 1.68195 -1.3301 515 -786 -691 529 2786 -5356 -4534 4178
-0.80025 1.90596 -1.52767 -1.01293 1.6741 -1.30519 669 -1027 -943 663 3085 -5561 -4834 4157
-0.823839 1.91499 -1.50102 -1.01735 1.69239 -1.29246 431 -738 -688 468 3000 -5221 -4613 3700
-0.847028 1.92208 -1.46409 -1.0303 1.69483 -1.25766 487 -732 -713 446 3075 -5160 -4649 3481
-0.867375 1.92829 -1.46309 -1.04693 1.7052 -1.26059 607 -958 -915 601 3122 -4997 -4664 3270
-0.889879 1.93037 -1.38863 -1.04946 1.69873 -1.18973 399 -708 -615 439 3108 -4949 -4565 3146
-0.914076 1.93446 -1.35507 -1.06206 1.70342 -1.16107 392 -703 -608 430 2985 -4866 -4482 3047
-0.938879 1.93887 -1.3009 -1.06982 1.70777 -1.11309 489 -897 -865 560 2805 -4736 -4404 2944
-0.957694 1.9438 -1.26278 -1.0777 1.7118 -1.07808 364 -675 -603 436 2738 -4673 -4319 2912
-0.977983 1.94776 -1.22377 -1.08626 1.7168 -1.0434 384 -664 -534 453 2635 -4605 -4140 2919
-1.00119 1.94694 -1.17446 -1.09516 1.7177 -0.999273 484 -880 -689 617 2512 -4527 -3914 2935
-1.02002 1.95355 -1.13016 -1.10631 1.71325 -0.949621 453 -842 -659 631 2566 -4661 -3958 3127
-1.03954 1.95574 -1.09259 -1.11572 1.7156 -0.914449 339 -614 -508 482 2513 -4572 -3858 3179
-1.0618 1.95441 -1.05451 -1.12456 1.72686 -0.887595 364 -606 -457 494 2388 -4281 -3450 3113
-1.08084 1.95628 -1.03808 -1.14205 1.71922 -0.864965 509 -804 -579 678 2533 -4410 -3426 3355
-1.09968 1.95514 -1.0016 -1.15144 1.71947 -0.830982 321 -587 -417 512 2470 -4333 -3309 3414
-1.12182 1.9557 -0.986218 -1.16707 1.73342 -0.825814 352 -594 -395 519 2338 -4047 -3015 3316
-1.13739 1.95318 -0.981759 -1.18117 1.73311 -0.823097 424 -767 -591 665 2309 -3972 -2947 3350
-1.15088 1.95297 -0.938495 -1.1867 1.72084 -0.772415 513 -766 -595 657 2483 -4124 -3034 3525
-1.16913 1.94562 -0.934692 -1.20425 1.71211 -0.767717 393 -562 -543 494 2512 -4080 -3120 3525
-1.19205 1.94408 -0.927773 -1.22419 1.71983 -0.767584 455 -552 -544 481 2458 -3828 -3085 3328
-1.20896 1.94096 -0.936975 -1.24532 1.70293 -0.766708 553 -720 -697 666 2690 -3961 -3365 3482
-1.24533 1.93634 -0.909656 -1.27541 1.69545 -0.738 404 -561 -499 506 2742 -3928 -3469 3469
-1.25882 1.93042 -0.924127 -1.29086 1.70097 -0.760305 325 -533 -462 506 2643 -3694 -3340 3310
-1.28043 1.92947 -0.933643 -1.3141 1.70404 -0.77247 462 -658 -563 638 2592 -3586 -3308 3291
-1.29791 1.9294 -0.932379 -1.33049 1.70932 -0.775066 329 -498 -361 498 2528 -3522 -3126 3295
-1.31402 1.92007 -0.931541 -1.34646 1.69969 -0.774026 378 -649 -354 667 2451 -3619 -2936 3481
-1.33155 1.92236 -0.948573 -1.36427 1.72361 -0.806145 281 -463 -222 474 2179 -3362 -2461 3289
-1.34646 1.91596 -0.960388 -1.37959 1.72859 -0.825844 245 -448 -187 465 2020 -3249 -2149 3248
-1.36419 1.91254 -0.981294 -1.39925 1.73588 -0.85394 243 -396 -184 433 1938 -3112 -1871 3175
-1.39514 1.90577 -1.00323 -1.43006 1.74802 -0.888981 254 -387 -229 412 1730 -2841 -1537 2949
-1.41235 1.89915 -1.02625 -1.45112 1.74133 -0.911334 365 -481 -387 506 1766 -2824 -1563 2957
-1.42443 1.90102 -1.03722 -1.46165 1.75636 -0.9316 303 -336 -323 349 1691 -2511 -1532 2639
-1.43983 1.89267 -1.0544 -1.47893 1.75084 -0.950374 300 -339 -353 322 1710 -2387 -1663 2487
-1.45503 1.89003 -1.06103 -1.49626 1.74424 -0.953894 358 -433 -407 393 1823 -2372 -1883 2415
-1.47061 1.88026 -1.05612 -1.51059 1.73623 -0.950424 235 -316 -316 275 1815 -2292 -2015 2257
-1.48353 1.87876 -1.06724 -1.52408 1.73873 -0.964158 230 -299 -304 242 1791 -2204 -2090 2087
-1.49601 1.87698 -1.06408 -1.53398 1.74427 -0.966472 277 -391 -378 259 1703 -2114 -2081 1840
-1.50676 1.87109 -1.06267 -1.54266 1.74498 -0.96995 179 -288 -267 189 1579 -2066 -2025 1680
-1.51671 1.86671 -1.04092 -1.54783 1.74757 -0.953844 163 -270 -257 177 1442 -1997 -1929 1535
-1.53047 1.86328 -1.02803 -1.55775 1.75305 -0.947736 196 -343 -320 194 1280 -1907 -1842 1336
-1.53862 1.85809 -1.01009 -1.56226 1.75468 -0.935083 140 -236 -227 120 1185 -1827 -1753 1181
-1.54671 1.85355 -1.02744 -1.57149 1.75318 -0.954344 194 -297 -288 145 1149 -1825 -1737 1084
-1.55061 1.84778 -0.970254 -1.56734 1.75833 -0.905909 139 -174 -203 95 1011 -1608 -1562 920
-1.56397 1.84609 -0.994602 -1.58166 1.76277 -0.934369 151 -152 -219 75 983 -1472 -1514 806
-1.56801 1.84599 -0.975507 -1.58363 1.76483 -0.917065 233 -162 -271 59 1053 -1364 -1528 688
-1.57506 1.83764 -0.951407 -1.58716 1.76542 -0.899626 179 -107 -196 43 1036 -1128 -1404 537
-1.57933 1.8318 -0.962233 -1.59145 1.76398 -0.913517 164 -77 -222 17 1060 -969 -1399 434
-1.57981 1.83166 -0.952088 -1.59014 1.77028 -0.908077 242 -52 -279 -22 1108 -724 -1390 267
-1.58026 1.82503 -0.943866 -1.58938 1.76796 -0.902995 180 -35 -184 -37 1149 -585 -1371 135
-1.58202 1.82165 -0.922723 -1.58928 1.76913 -0.885233 166 -10 -199 -46 1164 -443 -1351 14
-1.5834 1.82137 -0.914546 -1.58942 1.775 -0.881484 226 28 -281 -105 1157 -253 -1361 -150
-1.58632 1.81243 -0.911568 -1.59164 1.7705 -0.881684 192 45 -213 -87 1170 -101 -1378 -280
-1.58371 1.80678 -0.907203 -1.58844 1.76812 -0.879666 224 63 -234 -101 1230 39 -1390 -398
-1.58396 1.79903 -0.914515 -1.58855 1.7637 -0.889324 310 115 -333 -163 1298 206 -1444 -539
-1.58141 1.79179 -0.90625 -1.58546 1.75845 -0.882497 257 108 -244 -145 1375 349 -1504 -647
-1.58334 1.78964 -0.919946 -1.58791 1.75589 -0.895865 357 153 -369 -218 1566 512 -1674 -819
-1.57718 1.78357 -0.902515 -1.58102 1.75099 -0.879317 308 127 -297 -174 1648 611 -1690 -888
-1.58118 1.77207 -0.913264 -1.58547 1.7387 -0.889473 327 143 -327 -191 1783 709 -1804 -992
-1.5741 1.76669 -0.895007 -1.578 1.73126 -0.869803 474 199 -435 -304 2033 845 -2005 -1195
-1.57456 1.75477 -0.905338 -1.5788 1.71959 -0.880286 379 166 -366 -226 2102 896 -2038 -1258
-1.57096 1.75094 -0.881429 -1.57442 1.71497 -0.855873 342 171 -374 -257 2187 959 -2168 -1370
-1.56518 1.74067 -0.863316 -1.56803 1.70412 -0.837393 504 290 -524 -354 2334 1096 -2323 -1506
-1.56281 1.73244 -0.875112 -1.56602 1.69669 -0.849732 411 215 -370 -305 2437 1184 -2396 -1637
-1.55687 1.72621 -0.871713 -1.55987 1.6915 -0.847077 417 242 -371 -285 2527 1283 -2440 -1731
-1.55368 1.7145 -0.852784 -1.55589 1.68169 -0.829536 549 344 -526 -435 2602 1428 -2531 -1862
-1.54841 1.70327 -0.872029 -1.55087 1.67499 -0.85196 364 302 -397 -358 2587 1564 -2562 -1994
-1.53602 1.69812 -0.880026 -1.53841 1.67295 -0.862151 393 295 -335 -319 2638 1688 -2523 -2056
-1.53297 1.68904 -0.821548 -1.53374 1.66751 -0.80631 481 364 -469 -411 2615 1762 -2468 -2113
-1.52716 1.67754 -0.854407 -1.52845 1.65877 -0.841099 341 278 -354 -309 2545 1825 -2452 -2117
-1.51709 1.6715 -0.858644 -1.51837 1.65412 -0.84632 480 350 -427 -374 2608 1933 -2508 -2206
-1.51291 1.65864 -0.844293 -1.51382 1.6432 -0.833357 336 227 -319 -242 2395 1816 -2301 -2013
-1.50211 1.65274 -0.882342 -1.5037 1.63644 -0.870762 317 227 -312 -250 2348 1741 -2216 -1905
-1.50223 1.64661 -0.859117 -1.50354 1.62894 -0.846591 402 268 -374 -319 2357 1714 -2255 -1905
-1.49103 1.63777 -0.855396 -1.49226 1.62017 -0.84292 275 164 -253 -193 2151 1514 -2039 -1687
-1.48883 1.63198 -0.882695 -1.4907 1.61283 -0.869085 258 130 -252 -182 2068 1366 -1937 -1560
-1.47978 1.62481 -0.885508 -1.48183 1.60437 -0.870976 321 172 -325 -218 1909 1188 -1835 -1404
-1.48171 1.62189 -0.884476 -1.48374 1.60147 -0.86997 213 112 -221 -138 1786 1073 -1737 -1300
-1.47667 1.6129 -0.894719 -1.47892 1.59236 -0.880111 195 105 -202 -132 1664 951 -1627 -1182
-1.47596 1.60666 -0.88912 -1.47806 1.58645 -0.874752 214 119 -232 -157 1476 802 -1485 -1020
-1.47327 1.60112 -0.888859 -1.47528 1.58172 -0.875072 134 77 -154 -86 1335 715 -1386 -913
-1.46889 1.59929 -0.89155 -1.47078 1.5815 -0.878898 112 63 -140 -81 1189 648 -1274 -812
-1.46666 1.59988 -0.911813 -1.46859 1.58469 -0.90099 136 90 -159 -94 1004 566 -1108 -688
-1.46673 1.59102 -0.894383 -1.46816 1.57798 -0.885112 89 54 -92 -66 880 508 -979 -616
-1.46644 1.59283 -0.895724 -1.46767 1.58175 -0.88784 78 43 -74 -59 763 446 -851 -543
-1.46631 1.59096 -0.898198 -1.46735 1.58183 -0.891701 104 62 -98 -80 653 389 -717 -466
-1.46273 1.58967 -0.896945 -1.46359 1.582 -0.891483 84 58 -78 -61 603 370 -641 -441
-1.46332 1.58647 -0.898945 -1.46403 1.58028 -0.894543 75 62 -58 -47 566 369 -559 -407
-1.46036 1.58062 -0.891495 -1.46076 1.57691 -0.888859 33 29 16 -17 463 308 -384 -330
-1.46146 1.58451 -0.882738 -1.46169 1.58215 -0.881061 16 22 -7 -16 390 276 -299 -280
-1.45888 1.58036 -0.875955 -1.45902 1.5788 -0.874845 37 23 -5 -14 349 256 -230 -235
-1.46351 1.58133 -0.895142 -1.46362 1.58033 -0.894436 17 1 -11 1 262 195 -143 -154
-1.45964 1.57968 -0.888026 -1.45972 1.57894 -0.887496 7 -5 -10 7 185 132 -75 -86
-1.46148 1.57676 -0.897467 -1.46155 1.57614 -0.897026 -2 -12 -2 5 108 58 -19 -34
-1.4608 1.5789 -0.891277 -1.46093 1.57762 -0.890369 -1 -9 1 1 74 20 -34 -16
-1.46149 1.57919 -0.885298 -1.46165 1.57754 -0.884125 -3 -8 0 1 55 -10 -27 1
-1.46302 1.582 -0.878151 -1.46316 1.58045 -0.877053 -2 -2 2 1 16 -35 -20 16
-1.46192 1.58055 -0.886167 -1.46203 1.57943 -0.885372 1 0 -3 0 0 -36 -12 15
-1.46445 1.57929 -0.886098 -1.46451 1.57874 -0.885707 1 0 3 -1 -6 -31 1 7
-1.46254 1.58289 -0.883731 -1.46257 1.58262 -0.883542 0 0 -2 -1 -4 -19 1 1
-1.46317 1.58418 -0.867216 -1.46317 1.58408 -0.86714 0 1 0 0 -3 -9 0 0
-1.46331 1.58133 -0.875915 -1.46331 1.58133 -0.875915 0 0 0 0 0 -1 0 -1
-1.46167 1.58333 -0.880903 -1.46167 1.58332 -0.88089 0 0 0 0 2 1 -2 -2
-1.46043 1.58032 -0.883348 -1.46042 1.58037 -0.883386 0 0 0 0 1 1 1 -2
-1.4612 1.58163 -0.886518 -1.4612 1.58163 -0.886518 0 0 0 0 0 1 -2 -1
-1.46308 1.58285 -0.883019 -1.46307 1.58287 -0.883032 0 0 0 0 0 1 0 0
-1.46214 1.57745 -0.890241 -1.46214 1.57745 -0.890241 0 0 0 0 0 0 0 0
-1.46029 1.58536 -0.893346 -1.46029 1.58536 -0.893346 0 0 0 0 0 0 0 0
-1.46192 1.58055 -0.886916 -1.46192 1.58055 -0.886916 0 0 0 0 0 0 0 0
-1.4625 1.58381 -0.881693 -1.4625 1.58381 -0.881693 0 0 0 0 0 0 0 0
-1.46133 1.57746 -0.876952 -1.46133 1.57746 -0.876952 0 0 0 0 0 0 0 0
-1.46006 1.58186 -0.897509 -1.46006 1.58186 -0.897509 0 0 0 0 0 0 0 0
-1.45897 1.58364 -0.879663 -1.45897 1.58364 -0.879663 0 0 0 0 0 0 0 0
-1.45964 1.57968 -0.890086 -1.45964 1.57968 -0.890086 0 0 0 0 0 0 0 0
-1.46113 1.57987 -0.883747 -1.46113 1.57987 -0.883747 0 0 0 0 0 0 0 0
-1.46262 1.58375 -0.87983 -1.46262 1.58375 -0.87983 0 0 0 0 0 0 0 0
-1.46435 1.58467 -0.881994 -1.46435 1.58467 -0.881994 0 0 0 0 0 0 0 0
-1.45965 1.57893 -0.883081 -1.45965 1.57893 -0.883081 0 0 0 0 0 0 0 0
-1.46158 1.58284 -0.883219 -1.46158 1.58284 -0.883219 0 0 0 0 0 0 0 0
-1.4639 1.57951 -0.886841 -1.4639 1.57951 -0.886841 0 0 0 0 0 0 0 0
-1.46223 1.57987 -0.884934 -1.46223 1.57987 -0.884934 0 0 0 0 0 0 0 0
-1.46223 1.57987 -0.881443 -1.46223 1.57987 -0.881443 0 0 0 0 0 0 0 0
-1.46394 1.5828 -0.889209 -1.46394 1.5828 -0.889209 0 0 0 0 0 0 0 0
-1.46036 1.58062 -0.880083 -1.46036 1.58062 -0.880083 0 0 0 0 0 0 0 0
-1.46043 1.58032 -0.884966 -1.46043 1.58032 -0.884966 0 0 0 0 0 0 0 0
-1.46146 1.58451 -0.896386 -1.46146 1.58451 -0.896386 0 0 0 0 0 0 0 0
-1.46295 1.58096 -0.890924 -1.46295 1.58096 -0.890924 0 0 0 0 0 0 0 0
-1.46065 1.58421 -0.882827 -1.46065 1.58421 -0.882827 0 0 0 0 0 0 0 0
-1.46009 1.58488 -0.890663 -1.46009 1.58488 -0.890663 0 0 0 0 0 0 0 0
-1.46098 1.58043 -0.886083 -1.46098 1.58043 -0.886083 0 0 0 0 0 0 0 0
-1.46122 1.58314 -0.885362 -1.46122 1.58314 -0.885362 0 0 0 0 0 0 0 0
-1.46062 1.58477 -0.885104 -1.46062 1.58477 -0.885104 0 0 0 0 0 0 0 0
-1.46209 1.58599 -0.882954 -1.46209 1.58599 -0.882954 0 0 0 0 0 0 0 0
-1.46275 1.58218 -0.887566 -1.46275 1.58218 -0.887566 0 0 0 0 0 0 0 0
-1.46203 1.58378 -0.875231 -1.46203 1.58378 -0.875231 0 0 0 0 0 0 0 0
-1.4612 1.58601 -0.887807 -1.4612 1.58601 -0.887807 0 0 0 0 0 0 0 0
-1.46293 1.58072 -0.877623 -1.46293 1.58072 -0.877623 0 0 0 0 0 0 0 0
-1.46113 1.57987 -0.869089 -1.46113 1.57987 -0.869089 0 0 0 0 0 0 0 0
-1.46113 1.57987 -0.88269 -1.46113 1.57987 -0.88269 0 0 0 0 0 0 0 0
-1.46113 1.57987 -0.892441 -1.46113 1.57987 -0.892441 0 0 0 0 0 0 0 0
-1.46121 1.58403 -0.888658 -1.46121 1.58403 -0.888658 0 0 0 0 0 0 0 0
-1.46146 1.58451 -0.893343 -1.46146 1.58451 -0.893343 0 0 0 0 0 0 0 0
-1.46122 1.58129 -0.872721 -1.46122 1.58129 -0.872721 0 0 0 0 0 0 0 0
-1.46181 1.57831 -0.885736 -1.46181 1.57831 -0.885736 0 0 0 0 0 0 0 0
-1.46167 1.58333 -0.880804 -1.46167 1.58333 -0.880804 0 0 0 0 0 0 0 0
-1.46251 1.579 -0.881938 -1.46251 1.579 -0.881938 0 0 0 0 0 0 0 0
-1.46222 1.58096 -0.890989 -1.46222 1.58096 -0.890989 0 0 0 0 0 0 0 0
-1.46144 1.58167 -0.882141 -1.46144 1.58167 -0.882141 0 0 0 0 0 0 0 0
-1.46251 1.579 -0.875208 -1.46251 1.579 -0.875208 0 0 0 0 0 0 0 0
-1.4604 1.58295 -0.879382 -1.4604 1.58295 -0.879382 0 0 0 0 0 0 0 0
-1.46043 1.58032 -0.889761 -1.46043 1.58032 -0.889761 0 0 0 0 0 0 0 0
-1.46113 1.57987 -0.878858 -1.46113 1.57987 -0.878858 0 0 0 0 0 0 0 0
-1.46121 1.58403 -0.884647 -1.46121 1.58403 -0.884647 0 0 0 0 0 0 0 0
-1.45775 1.58473 -0.878984 -1.45775 1.58473 -0.878984 0 0 0 0 0 0 0 0
-1.46043 1.58032 -0.895893 -1.46043 1.58032 -0.895893 0 0 0 0 0 0 0 0
-1.45888 1.58036 -0.887465 -1.45888 1.58036 -0.887465 0 0 0 0 0 0 0 0
-1.46079 1.58359 -0.876593 -1.46079 1.58359 -0.876593 0 0 0 0 0 0 0 0
-1.4604 1.58295 -0.891184 -1.4604 1.58295 -0.891184 0 0 0 0 0 0 0 0
-1.46043 1.58032 -0.877963 -1.46043 1.58032 -0.877963 0 0 0 0 0 0 0 0
-1.4602 1.58405 -0.873152 -1.4602 1.58405 -0.873152 0 0 0 0 0 0 0 0
-1.45975 1.58422 -0.876345 -1.45975 1.58422 -0.876345 0 0 0 0 0 0 0 0
-1.46192 1.58055 -0.883157 -1.46192 1.58055 -0.883157 0 0 0 0 0 0 0 0
-1.46043 1.58032 -0.896018 -1.46043 1.58032 -0.896018 0 0 0 0 0 0 0 0
-1.45888 1.58036 -0.882187 -1.45888 1.58036 -0.882187 0 0 0 0 0 0 0 0
-1.45938 1.58404 -0.883691 -1.45938 1.58404 -0.883691 0 0 0 0 0 0 0 0
-1.46181 1.57831 -0.890907 -1.46181 1.57831 -0.890907 0 0 0 0 0 0 0 0
-1.45974 1.58341 -0.878147 -1.45974 1.58341 -0.878147 0 0 0 0 0 0 0 0
-1.46043 1.58032 -0.892085 -1.46043 1.58032 -0.892085 0 0 0 0 0 0 0 0
-1.46122 1.58129 -0.879821 -1.46122 1.58129 -0.879821 0 0 0 0 0 0 0 0
